session_id,user_id,track_id,timestamp,listen_duration_ms,track_duration_ms,skipped,context,device
sess_0000002411,user_0000031,track_0001561,2024-09-06 23:23:00,298774,336893,False,playlist,tablet
sess_0000002412,user_0000067,track_0002566,2024-07-13 17:40:00,217970,272179,False,recommendation,desktop
sess_0000002413,user_0000007,track_0002906,2024-10-28 20:02:00,8994,122294,True,playlist,mobile
sess_0000002414,user_0000071,track_0000082,2024-08-10 22:18:00,196368,267526,False,playlist,desktop
sess_0000002415,user_0000036,track_0003882,2024-06-04 21:03:00,201182,221552,False,radio,desktop
sess_0000002416,user_0000011,track_0004189,2024-06-03 13:44:00,194629,288736,False,album,desktop
sess_0000002417,user_0000080,track_0002326,2023-09-20 23:58:00,386336,478440,False,album,desktop
sess_0000002418,user_0000005,track_0001589,2023-11-05 03:47:00,75785,395496,True,playlist,mobile
sess_0000002419,user_0000061,track_0002518,2024-07-05 05:33:00,331509,356305,False,playlist,tablet
sess_0000002420,user_0000091,track_0000094,2023-06-04 23:59:00,77499,262867,True,album,tablet
sess_0000002421,user_0000009,track_0003465,2023-11-18 17:00:00,130897,401680,True,search,mobile
sess_0000002422,user_0000067,track_0003671,2024-09-16 23:30:00,290312,358523,False,radio,mobile
sess_0000002423,user_0000010,track_0002041,2023-10-01 22:03:00,83938,259626,True,radio,tablet
sess_0000002424,user_0000051,track_0003344,2024-05-16 09:18:00,299905,451583,False,search,mobile
sess_0000002425,user_0000000,track_0004235,2023-05-17 00:31:00,168427,462348,True,album,desktop
sess_0000002426,user_0000048,track_0000577,2023-02-26 13:51:00,72336,187966,True,album,desktop
sess_0000002427,user_0000034,track_0004536,2023-08-21 17:14:00,75601,327165,True,playlist,mobile
sess_0000002428,user_0000011,track_0002536,2024-07-17 00:21:00,290244,373798,False,playlist,desktop
sess_0000002429,user_0000090,track_0002109,2023-02-06 21:09:00,257369,314375,False,radio,desktop
sess_0000002430,user_0000037,track_0004900,2023-05-29 16:35:00,263932,327723,False,album,mobile
sess_0000002431,user_0000038,track_0002536,2023-08-20 06:16:00,242838,373798,False,radio,mobile
sess_0000002432,user_0000031,track_0000069,2023-02-24 07:24:00,355391,385895,False,radio,desktop
sess_0000002433,user_0000044,track_0003267,2023-03-31 15:01:00,101792,138896,False,playlist,mobile
sess_0000002434,user_0000064,track_0004827,2024-08-03 19:56:00,342306,431307,False,playlist,desktop
sess_0000002435,user_0000073,track_0000654,2024-07-03 06:37:00,22051,132113,True,search,mobile
sess_0000002436,user_0000043,track_0004111,2023-09-25 16:24:00,94990,412006,True,playlist,mobile
sess_0000002437,user_0000027,track_0004255,2023-09-02 13:40:00,173387,261491,False,playlist,desktop
sess_0000002438,user_0000003,track_0004339,2023-07-31 22:26:00,277603,356610,False,playlist,mobile
sess_0000002439,user_0000086,track_0003886,2024-04-02 06:01:00,144316,180576,False,radio,smart_speaker
sess_0000002440,user_0000085,track_0004409,2023-10-22 08:29:00,318669,433326,False,search,desktop
sess_0000002441,user_0000066,track_0003814,2023-06-12 06:36:00,145161,200899,False,playlist,mobile
sess_0000002442,user_0000044,track_0000241,2024-03-21 04:19:00,14419,137503,True,recommendation,desktop
sess_0000002443,user_0000039,track_0003954,2023-11-24 00:08:00,139161,147117,False,album,tablet
sess_0000002444,user_0000005,track_0004212,2024-08-05 05:08:00,168695,211557,False,playlist,mobile
sess_0000002445,user_0000083,track_0002727,2024-05-19 19:09:00,180414,218616,False,playlist,smart_speaker
sess_0000002446,user_0000072,track_0000049,2024-07-06 09:25:00,188765,218189,False,search,desktop
sess_0000002447,user_0000039,track_0000952,2023-05-04 11:10:00,153418,328042,False,playlist,mobile
sess_0000002448,user_0000072,track_0001251,2023-06-08 01:37:00,136556,399907,False,playlist,mobile
sess_0000002449,user_0000062,track_0000960,2023-12-27 00:30:00,142504,197802,False,playlist,mobile
sess_0000002450,user_0000085,track_0002693,2023-03-31 21:21:00,203574,343101,True,playlist,mobile
sess_0000002451,user_0000081,track_0001216,2024-04-15 01:39:00,113084,322249,True,radio,mobile
sess_0000002452,user_0000010,track_0000185,2023-09-06 16:17:00,382948,451298,False,playlist,desktop
sess_0000002453,user_0000085,track_0003034,2024-04-08 10:17:00,334966,407076,False,album,desktop
sess_0000002454,user_0000084,track_0001384,2024-01-30 18:34:00,347485,376051,False,album,mobile
sess_0000002455,user_0000092,track_0001678,2023-10-21 09:12:00,23547,179246,True,playlist,tablet
sess_0000002456,user_0000047,track_0000845,2024-03-02 22:33:00,221270,302054,False,album,mobile
sess_0000002457,user_0000067,track_0004265,2024-01-14 18:53:00,145978,156636,False,album,mobile
sess_0000002458,user_0000045,track_0004794,2023-08-17 04:30:00,207282,303791,False,playlist,mobile
sess_0000002459,user_0000070,track_0001970,2024-03-31 17:57:00,218451,305439,False,playlist,mobile
sess_0000002460,user_0000045,track_0000567,2023-09-18 22:41:00,340112,365241,False,playlist,mobile
sess_0000002461,user_0000097,track_0003405,2023-01-19 14:04:00,101391,282940,True,search,smart_speaker
sess_0000002462,user_0000072,track_0002750,2023-01-21 16:02:00,229095,339889,False,radio,desktop
sess_0000002463,user_0000095,track_0001570,2023-07-10 12:05:00,26099,122651,True,radio,mobile
sess_0000002464,user_0000082,track_0002686,2023-10-29 01:19:00,248893,300267,False,search,mobile
sess_0000002465,user_0000018,track_0001616,2023-07-19 02:44:00,92957,394324,True,album,mobile
sess_0000002466,user_0000059,track_0001456,2023-11-11 13:18:00,122104,450604,True,album,mobile
sess_0000002467,user_0000022,track_0003366,2023-12-31 04:39:00,183703,277973,False,playlist,mobile
sess_0000002468,user_0000035,track_0004692,2024-12-02 06:59:00,277762,335131,False,album,mobile
sess_0000002469,user_0000030,track_0000038,2023-10-26 10:09:00,378619,443899,False,search,tablet
sess_0000002470,user_0000084,track_0003983,2024-11-15 15:24:00,72883,251674,True,playlist,mobile
sess_0000002471,user_0000035,track_0003939,2023-09-04 09:30:00,191931,245981,False,radio,desktop
sess_0000002472,user_0000072,track_0001891,2024-01-19 07:18:00,267163,424501,False,search,tablet
sess_0000002473,user_0000098,track_0000826,2023-05-08 12:48:00,286508,340500,False,recommendation,mobile
sess_0000002474,user_0000010,track_0002335,2023-11-02 18:06:00,101843,450371,True,recommendation,mobile
sess_0000002475,user_0000000,track_0000483,2024-05-25 14:40:00,238914,462578,False,recommendation,mobile
sess_0000002476,user_0000012,track_0002850,2024-07-18 14:57:00,182673,455183,False,radio,mobile
sess_0000002477,user_0000058,track_0000023,2024-02-11 20:34:00,30011,247922,True,playlist,mobile
sess_0000002478,user_0000005,track_0000058,2024-05-01 16:44:00,228296,247371,False,recommendation,mobile
sess_0000002479,user_0000040,track_0002720,2024-02-01 04:49:00,411353,426578,False,playlist,mobile
sess_0000002480,user_0000013,track_0000631,2023-06-25 22:27:00,178601,191646,False,playlist,mobile
sess_0000002481,user_0000044,track_0002089,2024-05-28 09:25:00,348454,371781,False,radio,mobile
sess_0000002482,user_0000058,track_0000148,2024-01-22 22:08:00,245697,257872,False,recommendation,mobile
sess_0000002483,user_0000061,track_0002790,2024-06-07 13:50:00,405139,435870,False,search,desktop
sess_0000002484,user_0000028,track_0003676,2024-02-10 00:43:00,364278,410505,False,recommendation,mobile
sess_0000002485,user_0000089,track_0003869,2023-04-09 21:35:00,253389,299715,False,playlist,mobile
sess_0000002486,user_0000004,track_0004365,2023-04-16 09:39:00,385290,456548,False,album,mobile
sess_0000002487,user_0000069,track_0001284,2023-09-25 05:03:00,164539,188946,False,search,mobile
sess_0000002488,user_0000078,track_0003769,2023-09-29 06:12:00,225495,314780,False,album,mobile
sess_0000002489,user_0000083,track_0002126,2023-07-10 17:51:00,81509,142071,False,recommendation,mobile
sess_0000002490,user_0000083,track_0002873,2024-09-13 17:59:00,370985,457112,False,recommendation,mobile
sess_0000002491,user_0000091,track_0001210,2024-04-18 18:31:00,213434,250045,False,playlist,desktop
sess_0000002492,user_0000099,track_0003264,2023-11-18 01:34:00,69295,155248,True,search,mobile
sess_0000002493,user_0000088,track_0001884,2023-03-23 16:32:00,125147,393748,True,playlist,mobile
sess_0000002494,user_0000036,track_0000550,2023-06-11 16:04:00,119029,147990,False,playlist,tablet
sess_0000002495,user_0000096,track_0004821,2023-03-20 06:12:00,289425,330664,False,search,desktop
sess_0000002496,user_0000051,track_0004014,2023-02-22 21:55:00,224480,301220,False,album,desktop
sess_0000002497,user_0000079,track_0004842,2023-09-19 04:21:00,156847,194849,False,playlist,tablet
sess_0000002498,user_0000082,track_0000993,2024-01-04 01:15:00,389104,433638,False,album,mobile
sess_0000002499,user_0000070,track_0000508,2023-07-10 08:43:00,63368,244145,True,recommendation,mobile
sess_0000002500,user_0000071,track_0002984,2023-07-12 10:23:00,50798,253762,True,album,tablet
sess_0000002501,user_0000048,track_0004039,2023-02-11 14:52:00,101935,132344,False,playlist,smart_speaker
sess_0000002502,user_0000013,track_0004572,2023-03-17 06:18:00,315473,394880,False,recommendation,mobile
sess_0000002503,user_0000039,track_0002741,2023-07-23 10:19:00,111035,345643,True,playlist,mobile
sess_0000002504,user_0000010,track_0001036,2023-10-16 12:29:00,41762,447303,True,radio,desktop
sess_0000002505,user_0000045,track_0002103,2024-05-06 21:19:00,133558,409850,True,playlist,mobile
sess_0000002506,user_0000003,track_0001319,2024-11-12 09:03:00,60657,392859,True,playlist,desktop
sess_0000002507,user_0000052,track_0002665,2023-09-15 02:18:00,138321,204656,False,album,smart_speaker
sess_0000002508,user_0000038,track_0000246,2024-12-05 09:53:00,214660,291848,False,radio,mobile
sess_0000002509,user_0000098,track_0003048,2024-03-01 18:36:00,129064,135823,False,album,mobile
sess_0000002510,user_0000023,track_0001372,2024-10-01 17:44:00,131223,230153,True,search,mobile
sess_0000002511,user_0000080,track_0001682,2024-12-27 20:48:00,193365,216116,False,playlist,desktop
sess_0000002512,user_0000001,track_0001654,2023-04-06 12:05:00,29620,184668,True,playlist,desktop
sess_0000002513,user_0000090,track_0003983,2023-02-28 10:09:00,122424,251674,True,radio,mobile
sess_0000002514,user_0000060,track_0004875,2023-03-13 13:05:00,155064,425062,True,radio,mobile
sess_0000002515,user_0000015,track_0004426,2023-04-03 00:05:00,204411,344022,False,playlist,mobile
sess_0000002516,user_0000063,track_0004138,2023-11-19 17:43:00,97232,144518,False,playlist,mobile
sess_0000002517,user_0000069,track_0004686,2023-01-16 03:12:00,273670,395941,False,search,mobile
sess_0000002518,user_0000048,track_0001896,2024-11-24 00:34:00,356581,424924,False,recommendation,mobile
sess_0000002519,user_0000042,track_0000008,2024-06-14 21:11:00,313341,346084,False,radio,tablet
sess_0000002520,user_0000086,track_0000632,2023-04-24 12:49:00,192617,336983,False,album,mobile
sess_0000002521,user_0000059,track_0002789,2023-04-15 04:00:00,83343,135133,False,playlist,tablet
sess_0000002522,user_0000059,track_0000985,2024-12-22 03:22:00,236635,246880,False,album,mobile
sess_0000002523,user_0000077,track_0001841,2023-09-20 00:20:00,303078,326728,False,playlist,mobile
sess_0000002524,user_0000020,track_0002538,2023-10-09 19:05:00,115164,154549,False,playlist,mobile
sess_0000002525,user_0000075,track_0004663,2023-10-15 22:18:00,12415,295013,True,radio,desktop
sess_0000002526,user_0000026,track_0001823,2023-01-07 12:08:00,157932,221034,False,playlist,desktop
sess_0000002527,user_0000012,track_0004292,2023-12-05 23:19:00,113273,461950,True,album,mobile
sess_0000002528,user_0000079,track_0000233,2024-04-08 10:58:00,377420,413013,False,playlist,mobile
sess_0000002529,user_0000025,track_0001969,2023-06-02 21:01:00,180819,212027,False,playlist,mobile
sess_0000002530,user_0000009,track_0001979,2023-07-19 01:44:00,198670,237075,False,radio,mobile
sess_0000002531,user_0000016,track_0000337,2023-09-03 00:26:00,373937,471816,False,album,mobile
sess_0000002532,user_0000005,track_0001994,2023-10-17 00:43:00,178461,210771,False,playlist,desktop
sess_0000002533,user_0000048,track_0001097,2024-01-17 14:07:00,109175,450464,True,search,tablet
sess_0000002534,user_0000021,track_0004821,2024-05-23 16:10:00,39423,330664,True,recommendation,mobile
sess_0000002535,user_0000037,track_0002038,2024-12-25 06:16:00,122133,137265,False,search,desktop
sess_0000002536,user_0000010,track_0001550,2023-11-01 22:36:00,76398,278384,True,recommendation,desktop
sess_0000002537,user_0000044,track_0000384,2023-05-31 08:55:00,254907,456486,True,playlist,mobile
sess_0000002538,user_0000050,track_0003419,2023-12-11 03:45:00,113314,359076,True,radio,desktop
sess_0000002539,user_0000095,track_0000851,2024-01-20 19:38:00,126327,228880,True,playlist,mobile
sess_0000002540,user_0000032,track_0003304,2023-06-14 10:05:00,177936,264550,False,playlist,mobile
sess_0000002541,user_0000044,track_0001381,2023-09-15 23:46:00,183410,277644,False,playlist,desktop
sess_0000002542,user_0000045,track_0002014,2024-03-09 16:12:00,256959,298955,False,radio,mobile
sess_0000002543,user_0000020,track_0003509,2023-06-27 23:08:00,397347,453260,False,album,tablet
sess_0000002544,user_0000024,track_0001412,2024-05-22 04:29:00,149095,196106,False,radio,smart_speaker
sess_0000002545,user_0000025,track_0001857,2023-01-09 15:53:00,15694,243733,True,playlist,desktop
sess_0000002546,user_0000055,track_0000974,2023-02-03 03:59:00,157262,212857,False,playlist,mobile
sess_0000002547,user_0000087,track_0000400,2024-06-20 18:00:00,91303,304805,True,playlist,mobile
sess_0000002548,user_0000013,track_0004786,2024-03-20 16:33:00,95956,199219,False,playlist,mobile
sess_0000002549,user_0000010,track_0002173,2023-05-30 21:35:00,157165,196943,False,recommendation,mobile
sess_0000002550,user_0000002,track_0004496,2024-08-23 17:49:00,123753,261171,True,playlist,mobile
sess_0000002551,user_0000076,track_0000320,2023-10-20 05:46:00,83835,235474,True,radio,mobile
sess_0000002552,user_0000030,track_0003803,2024-07-24 09:59:00,15984,123978,True,playlist,desktop
sess_0000002553,user_0000061,track_0002086,2023-05-02 10:30:00,120467,183619,False,playlist,desktop
sess_0000002554,user_0000010,track_0004653,2023-10-16 14:26:00,239780,478464,True,playlist,mobile
sess_0000002555,user_0000048,track_0000288,2023-12-25 02:14:00,30430,122227,True,search,mobile
sess_0000002556,user_0000051,track_0004270,2024-08-08 00:56:00,119330,126078,False,playlist,mobile
sess_0000002557,user_0000056,track_0000375,2023-12-28 13:39:00,194868,440921,True,radio,tablet
sess_0000002558,user_0000009,track_0004401,2024-04-06 12:10:00,56996,197490,True,recommendation,mobile
sess_0000002559,user_0000094,track_0004967,2023-04-19 01:36:00,204584,332077,False,playlist,mobile
sess_0000002560,user_0000001,track_0003811,2024-01-31 07:44:00,342488,474096,False,recommendation,mobile
sess_0000002561,user_0000082,track_0002073,2024-12-29 16:08:00,331399,477096,False,playlist,smart_speaker
sess_0000002562,user_0000089,track_0003403,2024-04-06 23:50:00,127587,246430,True,album,mobile
sess_0000002563,user_0000041,track_0001212,2023-01-18 12:36:00,153371,160665,False,radio,tablet
sess_0000002564,user_0000042,track_0004655,2024-08-13 05:21:00,294633,368521,False,recommendation,desktop
sess_0000002565,user_0000080,track_0004305,2024-06-09 19:17:00,344246,400437,False,playlist,mobile
sess_0000002566,user_0000002,track_0003793,2023-02-07 23:01:00,377245,419605,False,radio,desktop
sess_0000002567,user_0000025,track_0001236,2024-09-11 02:04:00,354994,389391,False,playlist,desktop
sess_0000002568,user_0000006,track_0001366,2023-09-26 16:26:00,399031,440367,False,playlist,desktop
sess_0000002569,user_0000006,track_0003824,2024-11-23 00:24:00,264511,347095,False,radio,mobile
sess_0000002570,user_0000035,track_0001007,2024-12-15 12:31:00,216645,264493,False,playlist,mobile
sess_0000002571,user_0000086,track_0001148,2024-09-14 07:55:00,349469,358789,False,playlist,desktop
sess_0000002572,user_0000075,track_0002392,2023-10-21 19:20:00,349191,447841,False,recommendation,mobile
sess_0000002573,user_0000061,track_0000895,2023-06-12 17:47:00,289881,295502,False,search,mobile
sess_0000002574,user_0000036,track_0001402,2024-12-08 07:32:00,163277,221424,False,playlist,mobile
sess_0000002575,user_0000077,track_0002684,2024-08-28 04:53:00,191114,196574,False,radio,desktop
sess_0000002576,user_0000072,track_0001004,2024-01-09 23:05:00,316845,360641,False,playlist,tablet
sess_0000002577,user_0000012,track_0002747,2024-10-24 01:44:00,192314,225029,False,playlist,mobile
sess_0000002578,user_0000078,track_0000618,2023-01-20 11:29:00,17910,159026,True,playlist,desktop
sess_0000002579,user_0000079,track_0003681,2024-04-26 18:20:00,235777,296133,False,radio,mobile
sess_0000002580,user_0000065,track_0001016,2024-11-18 04:42:00,320933,367194,False,recommendation,mobile
sess_0000002581,user_0000053,track_0003064,2024-03-16 18:33:00,303662,348444,False,playlist,mobile
sess_0000002582,user_0000027,track_0001287,2024-04-19 14:13:00,106970,133107,False,playlist,mobile
sess_0000002583,user_0000001,track_0001275,2024-03-15 14:00:00,221648,479531,True,playlist,mobile
sess_0000002584,user_0000071,track_0004988,2024-08-20 07:06:00,202386,266142,False,playlist,mobile
sess_0000002585,user_0000027,track_0001046,2023-05-03 03:36:00,97348,479066,True,radio,mobile
sess_0000002586,user_0000096,track_0004937,2024-11-29 23:18:00,294311,407417,False,recommendation,mobile
sess_0000002587,user_0000075,track_0001033,2024-04-24 17:11:00,92397,150748,True,album,mobile
sess_0000002588,user_0000044,track_0003392,2024-04-14 11:57:00,269791,288242,False,recommendation,desktop
sess_0000002589,user_0000062,track_0001922,2024-12-06 20:14:00,161854,180011,False,radio,mobile
sess_0000002590,user_0000075,track_0003015,2024-02-18 07:05:00,384515,445984,False,playlist,mobile
sess_0000002591,user_0000097,track_0002190,2023-04-16 00:23:00,103751,411070,True,recommendation,mobile
sess_0000002592,user_0000047,track_0002448,2023-07-08 00:28:00,215030,249568,False,radio,tablet
sess_0000002593,user_0000013,track_0004553,2023-06-06 23:33:00,334463,348667,False,radio,mobile
sess_0000002594,user_0000089,track_0002818,2024-10-14 14:45:00,206092,394432,True,playlist,mobile
sess_0000002595,user_0000088,track_0000749,2024-11-05 23:55:00,121346,163478,False,recommendation,mobile
sess_0000002596,user_0000013,track_0001052,2023-03-05 13:27:00,242530,451768,True,recommendation,mobile
sess_0000002597,user_0000081,track_0004502,2024-11-16 14:02:00,64636,464458,True,album,tablet
sess_0000002598,user_0000047,track_0004809,2023-11-15 19:15:00,227705,261774,False,playlist,mobile
sess_0000002599,user_0000087,track_0003890,2024-01-25 15:20:00,139636,282866,False,playlist,mobile
sess_0000002600,user_0000071,track_0002860,2023-10-06 01:55:00,100137,247985,True,recommendation,mobile
sess_0000002601,user_0000075,track_0000299,2024-09-20 01:45:00,110580,156671,False,album,desktop
sess_0000002602,user_0000078,track_0002346,2024-08-22 16:39:00,397436,466740,False,recommendation,mobile
sess_0000002603,user_0000075,track_0000017,2024-07-22 02:57:00,49020,456267,True,playlist,desktop
sess_0000002604,user_0000022,track_0000825,2024-09-15 07:00:00,342768,359842,False,radio,mobile
sess_0000002605,user_0000075,track_0002239,2024-08-29 12:44:00,256754,314480,False,recommendation,desktop
sess_0000002606,user_0000019,track_0000509,2024-12-09 19:11:00,60549,312454,True,playlist,desktop
sess_0000002607,user_0000035,track_0002864,2024-08-03 06:48:00,79134,183857,True,album,mobile
sess_0000002608,user_0000017,track_0003237,2023-01-30 02:10:00,208694,313426,False,playlist,desktop
sess_0000002609,user_0000028,track_0002926,2024-02-02 09:16:00,197520,288593,False,playlist,desktop
sess_0000002610,user_0000034,track_0001973,2023-01-01 13:22:00,397900,441022,False,playlist,desktop
sess_0000002611,user_0000020,track_0004510,2024-10-30 23:22:00,385029,422053,False,radio,tablet
sess_0000002612,user_0000033,track_0002988,2024-03-21 03:43:00,232019,286781,False,playlist,desktop
sess_0000002613,user_0000021,track_0000329,2024-01-25 04:40:00,208613,276326,False,playlist,desktop
sess_0000002614,user_0000086,track_0004197,2024-02-27 20:06:00,270082,301535,False,album,mobile
sess_0000002615,user_0000063,track_0003263,2023-04-19 06:39:00,186165,249227,False,album,mobile
sess_0000002616,user_0000032,track_0004635,2024-07-05 21:39:00,230017,276462,False,radio,mobile
sess_0000002617,user_0000094,track_0001658,2023-12-10 04:29:00,278877,296033,False,playlist,smart_speaker
sess_0000002618,user_0000003,track_0003400,2023-03-16 18:57:00,117025,147539,False,playlist,desktop
sess_0000002619,user_0000009,track_0003562,2024-05-07 15:56:00,279874,468423,True,playlist,mobile
sess_0000002620,user_0000017,track_0004186,2024-05-28 14:51:00,281981,380887,False,playlist,mobile
sess_0000002621,user_0000053,track_0003098,2024-01-30 09:42:00,235864,403088,False,recommendation,mobile
sess_0000002622,user_0000061,track_0000775,2023-05-18 14:28:00,186837,473554,True,album,desktop
sess_0000002623,user_0000030,track_0001809,2023-05-15 09:51:00,176615,209105,False,playlist,mobile
sess_0000002624,user_0000096,track_0003553,2024-03-11 03:05:00,273516,322203,False,recommendation,mobile
sess_0000002625,user_0000086,track_0003447,2023-02-21 21:47:00,419204,477223,False,playlist,desktop
sess_0000002626,user_0000033,track_0001269,2023-01-24 08:31:00,107239,342899,True,playlist,desktop
sess_0000002627,user_0000099,track_0000810,2024-08-17 07:23:00,22101,180585,True,playlist,desktop
sess_0000002628,user_0000070,track_0000884,2023-01-09 05:26:00,176211,460860,True,playlist,mobile
sess_0000002629,user_0000063,track_0000632,2023-05-09 07:57:00,270385,336983,False,album,mobile
sess_0000002630,user_0000049,track_0001311,2024-07-03 02:14:00,100102,148322,False,radio,tablet
sess_0000002631,user_0000084,track_0000063,2023-09-11 09:38:00,367941,391188,False,search,desktop
sess_0000002632,user_0000067,track_0002450,2023-12-01 03:57:00,264539,281118,False,playlist,mobile
sess_0000002633,user_0000067,track_0000149,2023-08-20 01:29:00,155735,176358,False,recommendation,mobile
sess_0000002634,user_0000072,track_0002210,2024-04-27 16:14:00,246061,288530,False,radio,desktop
sess_0000002635,user_0000086,track_0002386,2024-01-01 11:37:00,260494,293895,False,playlist,desktop
sess_0000002636,user_0000097,track_0002436,2023-04-08 00:20:00,361432,399253,False,recommendation,mobile
sess_0000002637,user_0000081,track_0004633,2023-05-05 03:37:00,74568,436322,True,playlist,desktop
sess_0000002638,user_0000037,track_0001165,2024-12-25 21:10:00,320247,375036,False,playlist,mobile
sess_0000002639,user_0000002,track_0002558,2024-01-10 09:42:00,104544,351658,True,album,desktop
sess_0000002640,user_0000024,track_0000208,2023-11-10 08:41:00,53764,255204,True,playlist,mobile
sess_0000002641,user_0000012,track_0004902,2024-08-03 23:03:00,154659,193568,False,recommendation,desktop
sess_0000002642,user_0000090,track_0004730,2023-04-24 06:35:00,15355,460810,True,playlist,mobile
sess_0000002643,user_0000058,track_0000145,2024-01-28 20:54:00,323341,381242,False,recommendation,mobile
sess_0000002644,user_0000063,track_0004655,2023-01-24 15:48:00,349465,368521,False,playlist,smart_speaker
sess_0000002645,user_0000080,track_0000578,2023-01-27 12:34:00,211823,219028,False,recommendation,mobile
sess_0000002646,user_0000058,track_0003007,2023-11-20 15:34:00,19326,321147,True,playlist,mobile
sess_0000002647,user_0000023,track_0004056,2024-03-08 10:17:00,69180,356984,True,recommendation,mobile
sess_0000002648,user_0000093,track_0000576,2024-04-18 15:06:00,94079,257552,True,playlist,desktop
sess_0000002649,user_0000036,track_0002807,2024-12-17 15:31:00,140651,171327,False,recommendation,mobile
sess_0000002650,user_0000015,track_0004362,2024-12-05 18:11:00,273618,297178,False,radio,desktop
sess_0000002651,user_0000080,track_0003706,2024-07-17 14:11:00,286869,434093,False,search,desktop
sess_0000002652,user_0000063,track_0002627,2023-03-08 02:17:00,14241,173805,True,recommendation,desktop
sess_0000002653,user_0000080,track_0002259,2024-03-24 05:25:00,198691,247026,False,recommendation,mobile
sess_0000002654,user_0000083,track_0004125,2023-10-10 07:57:00,211151,287933,False,playlist,mobile
sess_0000002655,user_0000058,track_0000372,2024-05-16 21:16:00,71113,385654,True,radio,tablet
sess_0000002656,user_0000086,track_0004352,2024-02-15 15:55:00,271849,339100,False,album,mobile
sess_0000002657,user_0000061,track_0001344,2023-12-09 19:33:00,27073,320405,True,album,smart_speaker
sess_0000002658,user_0000021,track_0004926,2023-10-04 18:28:00,46204,217105,True,recommendation,mobile
sess_0000002659,user_0000043,track_0000064,2023-02-14 22:50:00,371789,423399,False,playlist,mobile
sess_0000002660,user_0000075,track_0000828,2023-07-13 19:20:00,88130,366859,True,playlist,desktop
sess_0000002661,user_0000039,track_0001742,2023-02-25 23:24:00,203673,424365,False,search,desktop
sess_0000002662,user_0000040,track_0002910,2024-01-03 10:59:00,35070,129682,True,playlist,desktop
sess_0000002663,user_0000001,track_0001931,2024-10-04 04:02:00,180982,207108,False,album,desktop
sess_0000002664,user_0000032,track_0003192,2023-03-11 06:25:00,296217,310828,False,playlist,mobile
sess_0000002665,user_0000077,track_0000626,2024-12-24 00:36:00,348326,444275,False,search,mobile
sess_0000002666,user_0000025,track_0001137,2024-01-20 02:20:00,97557,137178,False,playlist,mobile
sess_0000002667,user_0000036,track_0003825,2024-10-14 09:22:00,102332,125856,False,playlist,desktop
sess_0000002668,user_0000086,track_0001103,2023-06-17 14:20:00,226634,350837,False,album,desktop
sess_0000002669,user_0000035,track_0002460,2023-08-16 09:58:00,352028,410706,False,search,mobile
sess_0000002670,user_0000057,track_0000901,2023-04-11 16:30:00,163873,235379,False,recommendation,mobile
sess_0000002671,user_0000020,track_0003308,2023-06-27 09:41:00,185811,258697,True,playlist,desktop
sess_0000002672,user_0000022,track_0000959,2023-08-23 11:07:00,290947,466478,False,album,mobile
sess_0000002673,user_0000033,track_0001275,2024-08-15 14:35:00,82024,479531,True,playlist,desktop
sess_0000002674,user_0000031,track_0001599,2024-04-27 14:07:00,24442,165702,True,album,mobile
sess_0000002675,user_0000002,track_0004268,2023-08-07 23:03:00,94571,455331,True,recommendation,desktop
sess_0000002676,user_0000034,track_0004296,2023-11-28 19:38:00,166170,237530,False,playlist,mobile
sess_0000002677,user_0000027,track_0004598,2024-11-02 15:38:00,108332,463750,True,playlist,mobile
sess_0000002678,user_0000046,track_0000115,2024-04-22 23:05:00,171337,172526,False,playlist,mobile
sess_0000002679,user_0000099,track_0001831,2024-05-14 16:28:00,362892,416059,False,playlist,mobile
sess_0000002680,user_0000036,track_0003887,2024-01-10 14:30:00,195647,251196,False,search,mobile
sess_0000002681,user_0000093,track_0000678,2023-10-13 05:15:00,236252,269880,False,playlist,mobile
sess_0000002682,user_0000082,track_0003471,2024-12-06 22:52:00,178619,232890,False,recommendation,desktop
sess_0000002683,user_0000082,track_0001280,2024-11-12 05:45:00,347163,434595,False,recommendation,mobile
sess_0000002684,user_0000066,track_0003171,2024-02-21 09:56:00,210457,230163,False,search,mobile
sess_0000002685,user_0000047,track_0000793,2024-08-16 13:56:00,169572,471878,True,playlist,tablet
sess_0000002686,user_0000043,track_0002486,2023-05-12 08:40:00,14588,188633,True,playlist,mobile
sess_0000002687,user_0000084,track_0000756,2024-07-19 20:30:00,395753,413995,False,radio,desktop
sess_0000002688,user_0000062,track_0003503,2023-09-05 20:54:00,270268,328614,False,album,mobile
sess_0000002689,user_0000084,track_0001913,2024-12-11 11:50:00,258206,306791,False,album,mobile
sess_0000002690,user_0000006,track_0002208,2024-11-14 10:51:00,166966,183307,False,playlist,desktop
sess_0000002691,user_0000029,track_0002778,2024-07-15 19:03:00,417439,427796,False,playlist,mobile
sess_0000002692,user_0000043,track_0000694,2023-04-19 11:42:00,249092,329697,False,album,tablet
sess_0000002693,user_0000010,track_0000462,2024-11-17 12:46:00,165475,339257,True,recommendation,mobile
sess_0000002694,user_0000061,track_0004067,2023-12-28 08:43:00,220615,408548,False,playlist,desktop
sess_0000002695,user_0000071,track_0004238,2024-05-05 21:47:00,115343,137571,False,radio,mobile
sess_0000002696,user_0000059,track_0000886,2023-11-05 13:14:00,130541,403928,True,playlist,desktop
sess_0000002697,user_0000052,track_0004896,2024-12-26 19:54:00,153806,466562,True,playlist,tablet
